Order_ID,Order_Date,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
208521,2022-05-17,West,Pune,New,Furniture,7,40261.37,15,239555.1515
208522,2022-01-11,East,Hyderabad,Returning,,,49025.97,20,
208523,2022-10-02,West,Kolkata,New,Electronics,6,32655.63,20,156747.024
208524,2021-05-22,East,Hyderabad,Returning,,2,47649.32,25,71473.98
208525,2023-02-13,South,Ahmedabad,New,Accessories,5,42716.33,10,192223.485
208526,2021-04-27,,Mumbai,New,Electronics,7,32655.63,5,217159.9395
208527,2022-11-12,North,Bengaluru,Returning,,,32152.9,0,
208528,2023-08-06,,Chennai,,Electronics,9,43009,25,290310.75
208529,2023-03-16,,Mumbai,Returning,Clothing,8,24682.04,5,187583.504
208530,2023-01-05,East,Pune,New,Clothing,9,11261.43,10,91217.583
208531,2023-08-13,East,Chennai,Returning,Accessories,1,27015.97,15,22963.5745
208532,2021-09-04,West,Kolkata,New,Electronics,8,11730.85,15,79769.78
208533,2021-04-10,West,Delhi,Returning,Clothing,2,10611.46,5,20161.774
208534,2022-07-05,East,Delhi,New,,3,23152.83,10,62512.641
208535,2021-12-10,Central,Delhi,New,Clothing,5,41794.85,5,198525.5375
208536,2021-03-10,South,Pune,Returning,Food,,47155.69,15,
208537,2023-06-18,South,Hyderabad,Returning,Accessories,7,7494.9,25,39348.225
208538,2022-04-13,South,Ahmedabad,Returning,Accessories,8,24153.93,,193231.44
208539,2021-05-26,South,Mumbai,New,Clothing,1,22887.18,,22887.18
208540,2021-07-30,West,Delhi,New,Furniture,1,28814.2,20,23051.36
208541,2021-04-26,West,Chennai,,Food,5,16795.14,15,71379.345
208542,2021-11-27,Central,Pune,Returning,Electronics,1,43009,0,43009
208543,2021-01-13,,Kolkata,New,Electronics,6,26309.82,20,126287.136
208544,2021-07-02,East,Chennai,New,Food,9,7179.65,,64616.85
208545,2022-11-26,West,Ahmedabad,Returning,Furniture,7,27607.91,5,183592.6015
208546,2022-11-05,,Kolkata,Returning,Food,,13239.72,0,
208547,2023-06-27,West,Delhi,New,Clothing,5,3110.2,25,11663.25
208548,2022-02-09,East,Chennai,Returning,Food,,1357.94,10,
208549,2022-04-13,South,Bengaluru,Returning,Furniture,1,4589.52,15,3901.092
208550,2021-01-20,North,Mumbai,New,Furniture,4,16722.74,5,63546.412
208551,2023-05-21,Central,Mumbai,,Food,7,13531.9,25,71042.475
208552,2021-05-28,North,Hyderabad,New,Accessories,4,47688.58,25,143065.74
208553,2022-07-23,North,Mumbai,New,Clothing,9,12018.78,20,86535.216
208554,2022-03-05,West,Kolkata,New,Furniture,2,7890.24,20,12624.384
208555,2022-05-14,East,Delhi,,Furniture,,41894.01,0,
208556,2021-08-19,North,Bengaluru,,Clothing,2,645.09,0,1290.18
208557,2021-10-14,South,Chennai,New,Clothing,6,44918.72,10,242561.088
208558,2022-05-14,West,Hyderabad,New,Food,,10417.23,25,
208559,2022-01-22,West,Pune,New,,,529.5,,
208560,2023-03-02,Central,Chennai,Returning,Accessories,3,25249.35,25,56811.0375
208561,2022-07-13,North,Mumbai,New,Clothing,6,11730.85,25,52788.825
208562,2022-04-10,South,,New,Furniture,,15518.81,5,
208563,2023-08-25,North,Mumbai,New,Electronics,5,11678.7,15,49634.475
208564,2023-02-27,North,Delhi,New,Accessories,3,47155.69,10,127320.363
208565,2023-05-28,Central,Delhi,New,Food,,28612.09,20,
208566,2021-10-15,South,Chennai,New,Food,5,24680.23,5,117231.0925
208567,2021-02-05,South,Pune,Returning,Food,8,4898.1,25,29388.6
208568,2023-07-20,West,Hyderabad,New,Electronics,4,49339.75,20,157887.2
208569,2022-09-17,Central,,Returning,Furniture,4,16722.74,25,50168.22
208570,2023-07-03,North,Pune,,Electronics,6,34430.69,15,175596.519
208571,2022-06-10,North,Bengaluru,Returning,,4,16762.63,15,56992.942
208572,2023-06-10,South,Pune,Returning,Furniture,,47358.33,20,
208573,2023-04-30,East,Ahmedabad,Returning,,4,7358.44,10,26490.384
208574,2022-09-28,North,,Returning,,6,44406,15,226470.6
208575,2023-01-06,East,Delhi,,Food,2,49424.72,15,84022.024
208576,2021-03-17,South,Ahmedabad,Returning,Furniture,2,41316.06,10,74368.908
208577,2021-09-21,East,Mumbai,Returning,Clothing,1,10417.23,15,8854.6455
208578,2022-05-03,South,Bengaluru,Returning,,7,24680.23,,172761.61
208579,2021-09-29,West,Delhi,Returning,Furniture,6,11704.73,,70228.38
208580,2023-01-15,West,Chennai,New,Food,,31367.81,5,
208581,2021-10-13,,Mumbai,New,Clothing,1,40448.33,5,38425.9135
208582,2021-07-27,North,Mumbai,,Accessories,5,24153.93,15,102654.2025
208583,2022-06-14,East,Chennai,New,Furniture,2,48150.67,15,81856.139
208584,2022-10-07,South,Kolkata,New,Electronics,7,22803,25,119715.75
208585,2022-11-03,Central,Pune,Returning,Clothing,8,40741.71,5,309636.996
208586,2021-02-22,North,Ahmedabad,New,Clothing,6,24682.04,20,118473.792
208587,2021-07-26,North,Hyderabad,Returning,Electronics,8,16906.45,15,114963.86
208588,2022-11-06,North,,New,Electronics,9,11704.73,5,100075.4415
208589,2022-03-15,North,Hyderabad,Returning,Electronics,5,42969.65,10,193363.425
208590,2021-02-21,South,Hyderabad,Returning,Food,8,29476.35,5,224020.26
208591,2022-01-18,South,Chennai,Returning,Electronics,1,4589.52,25,3442.14
208592,2021-05-30,South,Mumbai,New,Accessories,5,40261.37,5,191241.5075
208593,2021-11-28,Central,Hyderabad,New,Furniture,7,30796.9,0,215578.3
208594,2023-02-08,East,Hyderabad,New,Furniture,3,35090.68,10,94744.836
208595,2022-11-26,South,Mumbai,Returning,Food,1,7179.65,25,5384.7375
208596,2023-08-26,,Chennai,Returning,Food,,41692.24,10,
208597,2022-06-17,North,Kolkata,New,Food,5,47358.33,0,236791.65
208598,2022-10-24,West,,New,Furniture,3,16906.45,20,40575.48
208599,2022-06-10,South,Mumbai,New,Food,5,28612.09,,143060.45
208600,2021-05-17,Central,Pune,Returning,Accessories,,10728.33,,
208601,2022-08-19,North,Hyderabad,Returning,Clothing,7,47358.33,20,265206.648
208602,2021-12-02,North,Bengaluru,Returning,Clothing,6,4898.1,15,24980.31
208603,2022-01-07,East,Mumbai,Returning,,2,27607.91,15,46933.447
208604,2023-02-25,North,Pune,New,Furniture,4,41692.24,15,141753.616
208605,2021-12-04,East,Mumbai,New,,2,10316.71,,20633.42
208606,2022-02-27,Central,Ahmedabad,Returning,Food,9,48657.49,10,394125.669
208607,2022-02-27,Central,Ahmedabad,,Clothing,5,25249.35,10,113622.075
208608,2022-07-29,West,Hyderabad,New,Food,,24682.04,25,
208609,2022-12-29,East,Pune,Returning,Accessories,5,26719.23,20,106876.92
208610,2022-08-21,South,Chennai,New,Electronics,3,17695.26,20,42468.624
208611,2022-12-11,North,Mumbai,Returning,,1,47688.58,10,42919.722
208612,2023-01-22,East,Delhi,New,Accessories,4,3925.39,5,14916.482
208613,2022-11-09,West,Ahmedabad,New,Food,5,48150.67,5,228715.6825
208614,2021-02-20,North,Mumbai,New,Accessories,7,13531.9,5,89987.135
208615,2022-04-29,,Bengaluru,New,Food,9,21639.47,0,194755.23
208616,2022-10-03,North,Chennai,Returning,Electronics,8,32152.9,25,192917.4
208617,2021-12-30,North,Delhi,Returning,,4,27493.61,25,82480.83
208618,2022-06-09,East,Bengaluru,Returning,Electronics,5,48150.67,15,204640.3475
208619,2023-02-11,North,Chennai,Returning,Food,4,10417.23,10,37502.028
208620,2021-06-07,North,Bengaluru,Returning,Clothing,4,32152.9,,128611.6
208621,2023-03-02,,Pune,New,Electronics,3,39962.11,,119886.33
208622,2023-01-20,South,Delhi,New,Food,6,31145.77,20,149499.696
208623,2021-01-13,East,Pune,New,Food,2,29718.7,20,47549.92
208624,2023-02-22,North,Mumbai,Returning,Accessories,8,44476.87,0,355814.96
208625,2021-02-28,Central,Chennai,Returning,Accessories,,9211.33,25,
208626,2021-12-12,East,Pune,Returning,Clothing,3,27630.42,10,74602.134
208627,2022-12-06,North,Ahmedabad,Returning,,7,48150.67,10,303349.221
208628,2021-06-17,East,Pune,New,Clothing,6,43946.28,5,250493.796
208629,2021-11-10,North,Mumbai,New,Accessories,2,47649.32,25,71473.98
208630,2022-08-10,,Hyderabad,Returning,Clothing,3,25527.5,20,61266
208631,2021-04-25,East,Delhi,New,Furniture,7,27630.42,10,174071.646
208632,2022-01-18,East,Mumbai,Returning,Electronics,8,4898.1,5,37225.56
208633,2022-11-17,West,Kolkata,Returning,Food,2,34575.21,5,65692.899
208634,2021-03-14,South,Chennai,New,Accessories,,13531.9,25,
208635,2023-02-11,North,Pune,Returning,Food,,25039.55,25,
208636,2021-11-14,West,Bengaluru,New,Accessories,,24682.04,15,
208637,2022-06-15,,Bengaluru,New,Food,5,24680.23,5,117231.0925
208638,2021-03-10,Central,Hyderabad,Returning,Food,6,8900.54,15,45392.754
208639,2023-07-15,Central,Pune,New,Accessories,1,12867.88,20,10294.304
208640,2022-07-14,Central,Mumbai,Returning,Food,,5303.18,20,
208641,2021-02-11,West,Mumbai,Returning,Furniture,2,30796.9,0,61593.8
208642,2022-01-21,Central,Kolkata,New,Electronics,,11801.42,20,
208643,2023-04-13,East,Mumbai,New,,9,28245.97,10,228792.357
208644,2022-05-17,East,Ahmedabad,Returning,Electronics,1,31231.11,,31231.11
208645,2022-01-31,East,Hyderabad,Returning,Furniture,6,8876,0,53256
208646,2021-08-31,Central,Hyderabad,New,Furniture,3,429,20,1029.6
208647,2023-09-06,Central,Ahmedabad,Returning,Clothing,6,32655.63,20,156747.024
208648,2021-07-13,,Delhi,Returning,Furniture,4,41229.24,5,156671.112
208649,2022-02-18,,Hyderabad,Returning,Accessories,,29476.35,20,
208650,2023-01-31,West,Pune,Returning,Clothing,,34798.88,15,
208651,2022-08-05,Central,,Returning,Food,7,44406,10,279757.8
208652,2021-01-07,East,Hyderabad,Returning,Food,8,34236.77,25,205420.62
208653,2022-10-17,Central,Mumbai,,,8,23152.83,0,185222.64
208654,2023-04-27,Central,Pune,Returning,Furniture,9,32152.9,,289376.1
208655,2021-11-06,Central,Delhi,Returning,Accessories,8,29741.44,10,214138.368
208656,2021-08-30,East,Pune,Returning,Furniture,6,8900.54,10,48062.916
208657,2023-03-13,East,Chennai,,Food,9,30574.14,15,233892.171
208658,2023-06-27,North,Hyderabad,,Accessories,5,12222.3,,61111.5
208659,2021-02-13,North,Pune,New,Accessories,2,47155.69,10,84880.242
208660,2022-12-24,Central,Ahmedabad,New,,,41203.96,15,
208661,2021-11-28,West,Chennai,New,Food,7,47419.94,25,248954.685
208662,2022-01-15,North,Chennai,Returning,Furniture,8,6464.18,10,46542.096
208663,2022-08-16,South,Pune,New,,5,5739.99,0,28699.95
208664,2022-03-21,South,Pune,New,Clothing,8,37656.53,15,256064.404
208665,2021-05-15,Central,Hyderabad,Returning,Clothing,8,5739.99,20,36735.936
208666,2022-04-11,South,Pune,New,,9,1928.25,5,16486.5375
208667,2023-06-14,Central,Mumbai,New,Electronics,1,44918.72,10,40426.848
208668,2022-04-01,West,Chennai,Returning,Accessories,2,48246.23,20,77193.968
208669,2022-05-18,North,Hyderabad,Returning,Furniture,,45936.76,10,
208670,2023-05-28,West,Chennai,New,Food,9,41229.24,5,352510.002
208671,2022-07-23,East,Ahmedabad,Returning,Food,7,41316.06,10,260291.178
208672,2021-11-25,South,Pune,New,Food,3,34459.76,10,93041.352
208673,2021-11-12,West,Delhi,Returning,Electronics,2,7179.65,5,13641.335
208674,2022-01-18,,Hyderabad,New,Food,2,23515.03,,47030.06
208675,2021-07-26,,Pune,New,Electronics,2,5561.99,15,9455.383
208676,2021-11-01,North,Kolkata,New,Furniture,5,7417.97,0,37089.85
208677,2022-04-17,South,Mumbai,Returning,Furniture,8,43009,0,344072
208678,2022-02-09,South,Bengaluru,,Clothing,1,47416.2,20,37932.96
208679,2022-12-05,South,Pune,New,Accessories,2,48150.67,5,91486.273
208680,2023-08-14,,Kolkata,Returning,Furniture,2,40261.37,10,72470.466
208681,2021-02-25,South,Hyderabad,New,Electronics,,46607.98,25,
208682,2022-03-25,Central,Bengaluru,New,Accessories,8,23932.92,,191463.36
208683,2023-06-19,North,Hyderabad,New,Electronics,1,28294.94,,28294.94
208684,2021-02-05,Central,Hyderabad,Returning,,3,31145.77,0,93437.31
208685,2022-12-22,North,Pune,Returning,Accessories,6,,10,
208686,2023-02-21,Central,Pune,New,,,10316.71,15,
208687,2023-01-27,Central,Hyderabad,New,Accessories,8,17036.91,,136295.28
208688,2023-08-22,East,Bengaluru,New,Food,6,45683.08,10,246688.632
208689,2023-04-07,South,Chennai,New,Food,7,30574.14,25,160514.235
208690,2023-01-13,North,Mumbai,Returning,Accessories,7,41692.24,15,248068.828
208691,2022-01-07,West,Mumbai,Returning,Clothing,3,12018.78,5,34253.523
208692,2021-07-16,Central,Kolkata,Returning,Food,1,5561.99,25,4171.4925
208693,2022-07-21,North,Delhi,New,,9,44406,5,379671.3
208694,2023-01-03,Central,Chennai,New,Clothing,3,4589.52,10,12391.704
208695,2022-12-30,East,Pune,Returning,Electronics,4,13531.9,25,40595.7
208696,2021-12-08,North,Hyderabad,New,Furniture,2,28294.94,0,56589.88
208697,2023-04-18,,Bengaluru,Returning,Electronics,,34369.73,5,
208698,2021-08-22,East,Pune,New,Accessories,,190.13,20,
208699,2023-05-08,East,Delhi,,Electronics,,27242.53,5,
208700,2022-11-25,South,Hyderabad,New,Furniture,5,13318.06,20,53272.24
208701,2023-07-29,Central,Chennai,,Food,4,3435.83,25,10307.49
208702,2023-02-15,West,Pune,New,Furniture,6,24356.89,5,138834.273
208703,2023-05-21,South,Hyderabad,New,Electronics,3,11730.85,25,26394.4125
208704,2023-08-13,Central,Mumbai,Returning,Electronics,7,24680.23,,172761.61
208705,2023-05-25,East,Pune,New,Accessories,7,16762.63,,117338.41
208706,2022-09-13,West,Ahmedabad,Returning,Food,2,4644.38,5,8824.322
208707,2021-07-04,West,Hyderabad,Returning,Clothing,6,41316.06,0,247896.36
208708,2022-07-30,North,Ahmedabad,Returning,Clothing,1,30796.9,5,29257.055
208709,2021-02-19,South,Pune,,Food,5,5739.99,20,22959.96
208710,2021-06-17,East,Delhi,Returning,Accessories,7,13490.22,25,70823.655
208711,2023-01-02,West,Mumbai,Returning,Furniture,1,39962.11,10,35965.899
208712,2023-04-28,South,Delhi,New,Clothing,9,38055.92,20,274002.624
208713,2022-06-26,South,Mumbai,Returning,Electronics,9,13531.9,25,91340.325
208714,2023-05-25,South,Bengaluru,New,Electronics,9,44406,20,319723.2
208715,2022-07-07,West,Ahmedabad,,Food,5,13345.54,0,66727.7
208716,2021-10-28,West,Bengaluru,Returning,Clothing,5,5303.18,25,19886.925
208717,2021-06-24,Central,Ahmedabad,Returning,Electronics,2,46398.17,15,78876.889
208718,2022-06-30,South,Mumbai,New,Accessories,4,25249.35,15,85847.79
208719,2021-01-25,North,Chennai,New,Furniture,3,7676.97,5,21879.3645
208720,2022-07-17,West,Pune,Returning,Food,6,8876,,53256
208721,2021-05-29,North,Chennai,New,Furniture,7,18085.76,0,126600.32
208722,2022-08-21,West,Kolkata,New,Food,3,31367.81,20,75282.744
208723,2022-12-31,South,Pune,Returning,Clothing,5,28612.09,10,128754.405
208724,2021-03-30,West,Delhi,New,Accessories,1,19844,10,17859.6
208725,2021-03-05,South,Pune,Returning,,7,36689.49,5,243985.1085
208726,2022-08-28,Central,Chennai,New,Clothing,,10611.46,5,
208727,2021-05-01,,Delhi,New,Furniture,,23152.83,25,
208728,2023-02-05,North,Ahmedabad,New,Furniture,,31449.34,5,
208729,2021-06-17,South,Delhi,New,Clothing,3,27015.97,15,68890.7235
208730,2023-02-08,North,Ahmedabad,New,Furniture,,46398.17,5,
208731,2022-01-19,,Pune,,Accessories,3,47688.58,15,121605.879
208732,2021-03-18,West,Chennai,,Furniture,7,42716.33,25,224260.7325
208733,2021-11-01,,Mumbai,,Food,7,46607.98,25,244691.895
208734,2023-01-23,South,Bengaluru,Returning,Electronics,2,25364.68,10,45656.424
208735,2021-09-01,West,Ahmedabad,Returning,Clothing,3,4644.38,20,11146.512
208736,2021-11-14,South,Mumbai,New,Food,1,44406,5,42185.7
208737,2022-01-07,East,Kolkata,New,Clothing,6,8969.87,5,51128.259
208738,2021-09-15,North,Chennai,Returning,,3,42969.65,0,128908.95
208739,2021-08-13,Central,Pune,Returning,Furniture,8,13490.22,10,97129.584
208740,2021-12-25,,Bengaluru,Returning,Food,5,36689.49,0,183447.45
208741,2021-01-22,West,Chennai,Returning,,2,11261.43,15,19144.431
208742,2022-11-28,Central,,New,Electronics,8,25527.5,15,173587
208743,2021-01-11,East,Chennai,Returning,Electronics,,7570.71,5,
208744,2021-01-30,North,Ahmedabad,Returning,Furniture,9,30796.9,10,249454.89
208745,2022-11-16,North,Bengaluru,Returning,Clothing,8,41316.06,0,330528.48
208746,2022-06-15,North,Hyderabad,New,Food,3,41794.85,0,125384.55
208747,2021-04-08,South,Bengaluru,New,Clothing,9,5303.18,20,38182.896
208748,2023-04-21,,Delhi,Returning,Furniture,1,31367.81,10,28231.029
208749,2022-05-27,East,Kolkata,Returning,Furniture,8,27630.42,10,198939.024
208750,2023-07-22,West,Delhi,Returning,Food,4,27630.42,25,82891.26
208751,2021-05-23,West,Pune,New,Food,2,42969.65,15,73048.405
208752,2023-08-20,Central,Delhi,Returning,,4,26763.26,10,96347.736
208753,2022-02-08,West,Bengaluru,Returning,Electronics,2,7179.65,0,14359.3
208754,2021-10-09,Central,Hyderabad,Returning,Clothing,2,42828.99,0,85657.98
208755,2021-01-13,East,Kolkata,New,Clothing,4,42486.38,25,127459.14
208756,2023-02-20,West,Bengaluru,New,Furniture,8,9211.33,5,70006.108
208757,2021-01-31,West,Bengaluru,Returning,Furniture,1,41727.61,15,35468.4685
208758,2022-01-28,South,Pune,New,Electronics,9,28783.88,10,233149.428
208759,2021-06-29,South,Pune,New,Furniture,,3110.2,,
208760,2023-02-12,North,Delhi,New,Clothing,7,31329.17,25,164478.1425
208761,2022-05-18,,Mumbai,Returning,Clothing,5,36689.49,15,155930.3325
208762,2021-08-20,Central,Mumbai,Returning,Clothing,6,3435.83,,20614.98
208763,2021-12-01,North,,New,Furniture,1,34798.88,20,27839.104
208764,2023-02-24,West,Ahmedabad,New,Electronics,,190.13,10,
208765,2022-11-03,North,Delhi,New,Accessories,,10417.23,25,
208766,2023-02-28,West,Mumbai,New,Accessories,9,19844,5,169666.2
208767,2021-10-30,South,Delhi,New,Food,,10728.33,,
208768,2023-01-31,Central,Bengaluru,Returning,Accessories,5,44764.05,25,167865.1875
208769,2022-03-17,South,Pune,Returning,Clothing,6,37656.53,15,192048.303
208770,2021-03-20,West,Mumbai,Returning,Furniture,,8969.87,0,
208771,2021-11-02,Central,Bengaluru,New,Food,,3925.39,15,
208772,2023-05-12,Central,Hyderabad,New,Electronics,5,41727.61,5,198206.1475
208773,2022-10-02,Central,Chennai,New,Accessories,1,34369.73,25,25777.2975
208774,2023-03-10,West,Chennai,New,Furniture,3,40261.37,5,114744.9045
208775,2021-05-08,North,Chennai,Returning,Clothing,6,19753.9,15,100744.89
208776,2022-01-05,North,Chennai,Returning,Furniture,3,11261.43,5,32095.0755
208777,2022-11-21,East,Delhi,New,Accessories,2,24153.93,20,38646.288
208778,2022-04-11,South,Delhi,New,Furniture,4,47804.19,5,181655.922
208779,2021-02-02,West,Chennai,New,,,32264.29,20,
208780,2022-08-25,South,Delhi,,Furniture,8,41264.36,15,280597.648
208781,2023-08-15,East,Pune,Returning,Food,7,41264.36,25,216637.89
208782,2022-11-15,West,Delhi,New,Furniture,5,13490.22,15,57333.435
208783,2021-08-21,,Chennai,Returning,Electronics,1,42481.96,15,36109.666
208784,2021-08-18,North,Bengaluru,New,Food,6,32287.38,0,193724.28
208785,2021-06-08,South,Hyderabad,New,Food,2,28783.88,25,43175.82
208786,2022-11-21,North,Chennai,Returning,Electronics,,2942.53,0,
208787,2021-08-07,North,Kolkata,New,Food,3,13671.2,20,32810.88
208788,2021-11-24,Central,Hyderabad,New,Accessories,2,16906.45,5,32122.255
208789,2021-06-18,Central,Ahmedabad,New,Clothing,1,4898.1,10,4408.29
208790,2021-08-30,South,Chennai,,Clothing,1,13345.54,,13345.54
208791,2021-08-24,South,Delhi,Returning,Accessories,3,49025.97,15,125016.2235
208792,2021-05-19,North,Delhi,,Electronics,5,41727.61,10,187774.245
208793,2021-02-17,South,Hyderabad,New,Clothing,3,42969.65,0,128908.95
208794,2021-08-12,,Kolkata,New,Accessories,9,48657.49,5,416021.5395
208795,2021-04-25,North,Kolkata,Returning,Electronics,,27242.53,5,
208796,2021-11-26,West,Kolkata,New,Accessories,1,28245.97,,28245.97
208797,2021-11-30,,Chennai,Returning,Clothing,7,36483.2,25,191536.8
208798,2022-03-27,South,Pune,Returning,Food,5,7179.65,15,30513.5125
208799,2022-05-14,East,Chennai,,Furniture,9,11261.43,5,96285.2265
208800,2023-04-08,,Mumbai,Returning,Accessories,6,36689.49,5,209130.093
208801,2022-08-12,West,Chennai,New,Furniture,9,41794.85,0,376153.65
208802,2022-12-27,Central,,Returning,Clothing,,5303.18,25,
208803,2021-01-19,East,Chennai,,Clothing,5,7358.44,10,33112.98
208804,2022-02-21,Central,Delhi,New,Accessories,6,190.13,10,1026.702
208805,2022-10-15,East,Delhi,Returning,Furniture,2,11801.42,20,18882.272
208806,2021-03-02,East,Hyderabad,Returning,Electronics,9,25364.68,10,205453.908
208807,2022-04-03,West,Pune,Returning,Furniture,3,4644.38,,13933.14
208808,2021-11-11,West,Delhi,New,Food,7,31329.17,15,186408.5615
208809,2022-03-10,Central,Chennai,New,Furniture,2,2739.55,15,4657.235
208810,2022-05-24,Central,Ahmedabad,New,Accessories,5,29741.44,20,118965.76
208811,2021-07-21,West,Ahmedabad,New,Clothing,,40448.33,25,
208812,2021-11-30,South,Mumbai,New,Food,6,34798.88,20,167034.624
208813,2023-07-07,South,Pune,Returning,Electronics,1,28814.2,15,24492.07
208814,2023-09-13,North,Mumbai,Returning,Food,4,17036.91,5,64740.258
208815,2021-01-13,,Hyderabad,New,,,16906.45,10,
208816,2021-06-21,Central,Ahmedabad,New,Furniture,2,1371.52,25,2057.28
208817,2023-08-25,North,Mumbai,New,Electronics,2,41203.96,5,78287.524
208818,2023-05-20,North,Pune,New,Clothing,2,13318.06,0,26636.12
208819,2022-05-13,Central,Mumbai,New,Food,4,34236.77,0,136947.08
208820,2022-02-11,Central,Pune,Returning,Accessories,4,46398.17,25,139194.51
208821,2021-06-09,South,Pune,,Furniture,9,28814.2,5,246361.41
208822,2022-10-18,North,Chennai,Returning,,1,13490.22,25,10117.665
208823,2023-03-07,West,Bengaluru,New,Electronics,1,31231.11,20,24984.888
208824,2021-03-27,East,Mumbai,Returning,Food,1,34459.76,,34459.76
208825,2023-09-13,East,Ahmedabad,Returning,Electronics,5,31145.77,5,147942.4075
208826,2022-05-07,Central,Mumbai,Returning,Food,4,47419.94,,189679.76
208827,2022-06-19,North,Kolkata,Returning,Clothing,2,33687.43,0,67374.86
208828,2022-10-31,South,Kolkata,New,Accessories,,45204.56,20,
208829,2021-06-26,North,Pune,New,Food,4,40741.71,5,154818.498
208830,2023-03-03,South,Bengaluru,Returning,,4,40229.84,,160919.36
208831,2022-05-20,Central,Mumbai,New,Clothing,2,34459.76,20,55135.616
208832,2023-02-01,Central,Ahmedabad,Returning,Food,,26127.14,15,
208833,2022-01-15,West,Hyderabad,,Food,5,47688.58,5,226520.755
208834,2023-04-07,East,Kolkata,New,Electronics,1,7417.97,25,5563.4775
208835,2021-06-25,West,Pune,Returning,,2,30796.9,15,52354.73
208836,2023-08-12,Central,Ahmedabad,Returning,Electronics,1,529.5,10,476.55
208837,2021-01-06,East,Kolkata,Returning,Furniture,4,41894.01,5,159197.238
208838,2022-01-09,West,Mumbai,New,Accessories,,32264.29,0,
208839,2022-06-25,Central,Delhi,,Electronics,4,25249.35,10,90897.66
208840,2021-05-23,South,Delhi,New,Electronics,4,11673.93,0,46695.72
208841,2021-02-09,East,Pune,New,Clothing,4,34369.73,20,109983.136
208842,2022-10-02,North,Kolkata,New,Furniture,3,21639.47,5,61672.4895
208843,2022-03-19,South,Delhi,New,,5,41794.85,10,188076.825
208844,2021-03-31,North,Delhi,New,,1,23932.92,5,22736.274
208845,2023-05-19,East,Kolkata,Returning,Food,2,8900.54,20,14240.864
208846,2022-03-28,East,Bengaluru,New,Clothing,6,22730.41,,136382.46
208847,2021-10-26,West,Bengaluru,Returning,Furniture,,38055.92,25,
208848,2023-04-22,South,Bengaluru,Returning,Furniture,1,6464.18,10,5817.762
208849,2021-10-24,Central,Bengaluru,New,Accessories,5,21639.47,0,108197.35
208850,2022-07-27,North,Mumbai,New,Furniture,2,25364.68,5,48192.892
208851,2023-01-12,South,Mumbai,New,Clothing,7,16906.45,20,94676.12
208852,2022-09-07,South,Kolkata,New,Accessories,6,12222.3,,73333.8
208853,2021-02-10,Central,Mumbai,,Food,1,18085.76,5,17181.472
208854,2023-01-04,East,Pune,Returning,Accessories,9,27630.42,15,211372.713
208855,2022-07-21,North,Kolkata,Returning,Accessories,8,31449.34,5,239014.984
208856,2022-05-22,Central,Chennai,Returning,Food,8,12018.78,,96150.24
208857,2022-12-30,West,Pune,New,Clothing,3,25039.55,0,75118.65
208858,2022-11-12,Central,Ahmedabad,New,Furniture,2,20652.93,10,37175.274
208859,2023-08-15,South,Delhi,,Food,9,16066.22,20,115676.784
208860,2023-09-07,,Mumbai,New,,2,47649.32,20,76238.912
208861,2022-03-16,West,Chennai,New,Furniture,1,47358.33,20,37886.664
208862,2021-11-03,,Kolkata,New,Accessories,5,40741.71,,203708.55
208863,2022-06-25,West,Pune,Returning,Furniture,7,20479.21,0,143354.47
208864,2021-12-19,South,Ahmedabad,Returning,Furniture,7,19753.9,5,131363.435
208865,2021-08-05,South,Bengaluru,Returning,Clothing,2,44476.87,15,75610.679
208866,2022-08-21,West,Chennai,Returning,Electronics,5,3110.2,20,12440.8
208867,2021-08-12,West,Delhi,New,,,40229.84,5,
208868,2022-04-08,East,Hyderabad,New,Food,5,32125.27,20,128501.08
208869,2023-08-20,Central,Chennai,Returning,Electronics,4,1464.33,15,4978.722
208870,2021-08-30,,Hyderabad,Returning,Clothing,6,190.13,,1140.78
208871,2022-05-17,East,Kolkata,Returning,Food,,31940.94,15,
208872,2021-07-24,South,Delhi,New,,1,4817.85,25,3613.3875
208873,2021-08-17,North,Pune,New,Clothing,,16066.22,,
208874,2021-04-08,North,Mumbai,,Electronics,8,45936.76,5,349119.376
208875,2023-03-18,East,Ahmedabad,Returning,,4,39962.11,,159848.44
208876,2022-10-18,South,Bengaluru,New,Furniture,2,6464.18,15,10989.106
208877,2021-06-07,North,,New,Furniture,8,29741.44,20,190345.216
208878,2021-01-26,South,Kolkata,Returning,Furniture,,26127.14,15,
208879,2023-07-06,South,Hyderabad,Returning,Electronics,7,6464.18,5,42986.797
208880,2021-11-04,North,Mumbai,Returning,Electronics,7,529.5,10,3335.85
208881,2023-08-28,South,Delhi,New,Furniture,,35520.71,0,
208882,2021-11-10,North,Mumbai,Returning,,4,29548.32,0,118193.28
208883,2023-03-06,West,Chennai,Returning,Electronics,1,24680.23,25,18510.1725
208884,2023-04-08,South,Ahmedabad,Returning,Food,5,48150.67,0,240753.35
208885,2021-04-04,North,Hyderabad,,Clothing,7,26309.82,10,165751.866
208886,2023-08-23,South,Chennai,,Accessories,1,25039.55,25,18779.6625
208887,2021-10-04,West,Hyderabad,New,Furniture,4,27242.53,5,103521.614
208888,2023-01-21,West,Delhi,Returning,Food,,,0,
